Session,Team,No,Space,Action,Erros,Attempts,Score
8,POL,19,3,5,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,1.0
8,POL,16,10,6,1.0,0.0,0.0
8,POL,16,9,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,6,3,3,0.0,0.0,0.0
8,POL,20,12,6,0.0,0.0,1.0
8,POL,20,12,6,0.0,0.0,0.0
8,POL,16,8,3,1.0,0.0,0.0
8,POL,16,8,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,16,2,1,0.0,0.0,1.0
8,POL,19,12,4,0.0,0.0,0.0
8,POL,15,2,2,0.0,0.0,0.0
8,POL,15,3,2,1.0,0.0,0.0
8,POL,14,12,6,0.0,0.0,0.0
8,POL,17,4,3,1.0,0.0,0.0
8,POL,16,7,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,1.0
8,POL,15,11,6,1.0,0.0,0.0
8,POL,16,7,8,0.0,0.0,0.0
8,POL,19,3,5,0.0,0.0,0.0
8,POL,20,2,1,0.0,0.0,0.0
8,POL,14,2,3,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,1.0
8,POL,16,4,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,16,1,1,1.0,0.0,0.0
8,POL,16,10,6,1.0,0.0,0.0
8,POL,16,9,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,6,1,1,0.0,0.0,1.0
8,POL,20,12,6,0.0,0.0,0.0
8,POL,14,1,3,0.0,1.0,0.0
8,POL,15,1,1,0.0,0.0,0.0
8,POL,20,12,6,0.0,0.0,0.0
8,POL,15,3,2,0.0,0.0,1.0
8,POL,20,12,6,1.0,0.0,0.0
8,POL,19,12,4,0.0,0.0,0.0
8,POL,16,8,3,1.0,0.0,0.0
8,POL,17,8,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,6,1,1,0.0,0.0,1.0
8,POL,14,12,6,1.0,0.0,0.0
8,POL,16,7,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,20,1,2,0.0,0.0,0.0
8,POL,19,1,5,0.0,0.0,0.0
8,POL,14,2,3,0.0,0.0,0.0
8,POL,6,3,3,0.0,0.0,0.0
8,POL,6,3,3,0.0,0.0,0.0
8,POL,6,1,1,0.0,0.0,0.0
8,POL,19,2,3,0.0,0.0,0.0
8,POL,14,6,5,0.0,0.0,0.0
8,POL,15,8,3,1.0,0.0,0.0
8,POL,14,8,8,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,1.0
8,POL,6,11,6,0.0,0.0,0.0
8,POL,14,5,3,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,6,3,1,0.0,0.0,1.0
8,POL,6,11,6,0.0,0.0,0.0
8,POL,6,6,3,1.0,0.0,0.0
8,POL,16,4,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,16,10,6,1.0,0.0,0.0
8,POL,16,9,8,0.0,0.0,0.0
8,POL,19,8,5,0.0,0.0,0.0
8,POL,14,1,1,1.0,0.0,0.0
8,POL,16,9,8,0.0,0.0,0.0
8,POL,19,5,5,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,1.0
8,POL,20,12,6,1.0,0.0,0.0
8,POL,14,8,8,0.0,0.0,0.0
8,POL,19,1,5,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,0.0
8,POL,6,5,3,1.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,14,1,1,0.0,0.0,0.0
8,POL,17,5,3,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,0.0
8,POL,19,8,3,1.0,0.0,0.0
8,POL,21,7,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,16,2,1,0.0,0.0,1.0
8,POL,23,6,3,1.0,0.0,0.0
8,POL,16,7,8,0.0,0.0,0.0
8,POL,21,1,5,0.0,0.0,0.0
8,POL,6,1,1,0.0,0.0,0.0
8,POL,19,9,3,1.0,0.0,0.0
8,POL,17,8,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,15,2,1,0.0,0.0,1.0
8,POL,21,11,6,1.0,0.0,0.0
8,POL,21,9,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,6,1,1,0.0,0.0,1.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,15,7,3,0.0,1.0,0.0
8,POL,6,2,5,0.0,0.0,0.0
8,POL,16,1,1,1.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,15,1,1,0.0,0.0,0.0
8,POL,6,2,3,1.0,0.0,0.0
8,POL,21,9,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,15,2,1,0.0,0.0,1.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,21,8,3,0.0,0.0,0.0
8,POL,19,8,5,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,0.0
8,POL,15,7,3,1.0,0.0,0.0
8,POL,16,4,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,20,2,1,0.0,0.0,1.0
8,POL,6,11,6,1.0,0.0,0.0
8,POL,21,8,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,6,2,1,1.0,0.0,0.0
8,POL,19,6,5,0.0,0.0,0.0
8,POL,16,1,1,1.0,0.0,0.0
8,POL,21,8,8,0.0,0.0,0.0
8,POL,19,5,5,0.0,0.0,0.0
8,POL,10,1,1,0.0,0.0,1.0
8,POL,10,11,6,1.0,0.0,0.0
8,POL,10,6,8,1.0,0.0,0.0
8,POL,17,8,8,1.0,0.0,0.0
8,POL,21,7,8,0.0,0.0,0.0
8,POL,6,6,1,0.0,0.0,1.0
8,POL,20,12,6,0.0,0.0,0.0
8,POL,6,3,3,1.0,0.0,0.0
8,POL,21,7,8,1.0,0.0,0.0
8,POL,10,8,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,21,1,1,0.0,0.0,1.0
8,POL,19,12,4,0.0,0.0,0.0
8,POL,15,2,3,0.0,1.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,10,1,3,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,0.0
8,POL,19,9,3,1.0,0.0,0.0
8,POL,17,8,8,0.0,0.0,0.0
8,POL,21,3,1,0.0,0.0,1.0
8,POL,21,11,6,0.0,0.0,0.0
8,POL,15,2,2,1.0,0.0,0.0
8,POL,10,7,8,0.0,0.0,0.0
8,POL,17,13,3,0.0,0.0,0.0
8,POL,10,1,1,0.0,0.0,0.0
8,POL,12,2,5,0.0,1.0,0.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,6,3,2,1.0,0.0,0.0
8,POL,10,7,8,1.0,0.0,0.0
8,POL,12,2,5,0.0,0.0,0.0
8,POL,10,1,1,0.0,0.0,1.0
8,POL,6,11,6,0.0,0.0,0.0
8,POL,10,1,2,0.0,0.0,0.0
8,POL,12,2,3,1.0,0.0,0.0
8,POL,21,8,8,0.0,0.0,0.0
8,POL,12,3,5,0.0,0.0,0.0
8,POL,6,1,1,1.0,0.0,0.0
8,POL,12,3,5,0.0,0.0,0.0
8,POL,1,1,1,0.0,0.0,0.0
8,POL,10,11,6,0.0,0.0,0.0
8,POL,10,11,6,0.0,0.0,0.0
8,POL,20,6,8,0.0,0.0,0.0
8,POL,12,3,2,0.0,0.0,0.0
8,POL,21,7,8,1.0,0.0,0.0
8,POL,10,9,8,1.0,0.0,0.0
8,POL,10,9,8,1.0,0.0,0.0
8,POL,20,12,6,1.0,0.0,0.0
8,POL,19,9,8,1.0,0.0,0.0
8,POL,12,12,4,0.0,0.0,0.0
8,POL,17,5,3,1.0,0.0,0.0
8,POL,16,7,8,0.0,0.0,0.0
8,POL,12,2,5,0.0,0.0,0.0
8,POL,15,1,1,0.0,0.0,0.0
8,POL,15,2,3,0.0,0.0,0.0
8,POL,12,3,5,0.0,1.0,0.0
8,POL,15,2,1,0.0,0.0,1.0
8,POL,21,11,6,1.0,0.0,0.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,2,8,3,1.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,8,1,1,1.0,0.0,0.0
7,USA,2,8,8,0.0,0.0,0.0
7,USA,5,5,5,0.0,0.0,0.0
7,USA,5,3,1,0.0,0.0,0.0
7,USA,4,11,4,1.0,0.0,0.0
7,USA,2,8,8,0.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,20,2,1,1.0,0.0,0.0
7,USA,8,4,8,0.0,0.0,0.0
7,USA,2,8,3,1.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,5,3,1,0.0,0.0,0.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,20,3,2,0.0,0.0,0.0
7,USA,20,3,3,0.0,0.0,0.0
7,USA,11,6,3,0.0,0.0,0.0
7,USA,8,2,1,1.0,0.0,0.0
7,USA,20,1,2,0.0,0.0,0.0
7,USA,22,13,3,1.0,0.0,0.0
7,USA,8,9,8,1.0,0.0,0.0
7,USA,8,8,8,0.0,0.0,0.0
7,USA,11,4,5,0.0,1.0,0.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,4,3,2,1.0,0.0,0.0
7,USA,8,8,8,0.0,0.0,0.0
7,USA,11,1,5,0.0,1.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,5,12,6,0.0,0.0,0.0
7,USA,11,3,2,0.0,0.0,0.0
7,USA,5,6,3,1.0,0.0,0.0
7,USA,11,2,3,1.0,0.0,0.0
7,USA,8,5,8,0.0,0.0,0.0
7,USA,8,4,1,0.0,0.0,0.0
7,USA,11,3,3,0.0,0.0,0.0
7,USA,5,6,1,0.0,0.0,0.0
7,USA,11,2,3,0.0,0.0,0.0
7,USA,2,1,3,1.0,0.0,0.0
7,USA,2,7,8,0.0,0.0,0.0
7,USA,22,8,3,1.0,0.0,0.0
7,USA,8,8,8,0.0,0.0,0.0
7,USA,11,5,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,0.0
7,USA,20,6,8,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,5,3,1,0.0,0.0,0.0
7,USA,5,2,3,0.0,0.0,0.0
7,USA,11,1,5,0.0,0.0,0.0
7,USA,8,8,3,1.0,0.0,0.0
7,USA,2,7,8,0.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,8,2,1,0.0,0.0,1.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,2,8,3,1.0,0.0,0.0
7,USA,2,6,8,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,11,2,2,0.0,0.0,0.0
7,USA,4,2,3,0.0,0.0,0.0
7,USA,11,2,3,0.0,0.0,0.0
7,USA,8,3,1,0.0,0.0,0.0
7,USA,15,6,3,1.0,0.0,0.0
7,USA,20,5,8,0.0,0.0,0.0
7,USA,11,5,5,0.0,0.0,0.0
7,USA,8,1,1,1.0,0.0,0.0
7,USA,28,8,8,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,4,11,6,0.0,0.0,0.0
7,USA,4,4,3,0.0,0.0,0.0
7,USA,11,1,3,0.0,0.0,0.0
7,USA,20,2,2,0.0,0.0,0.0
7,USA,20,8,8,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,11,3,1,0.0,0.0,0.0
7,USA,8,1,3,0.0,0.0,0.0
7,USA,15,8,3,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,20,2,1,0.0,0.0,1.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,15,3,2,1.0,0.0,0.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,2,4,3,1.0,0.0,0.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,4,2,3,0.0,1.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,15,3,1,0.0,0.0,1.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,11,4,3,1.0,0.0,0.0
7,USA,20,8,8,0.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,4,2,1,0.0,0.0,1.0
7,USA,8,8,3,1.0,0.0,0.0
7,USA,20,8,8,0.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,15,3,1,0.0,0.0,0.0
7,USA,20,5,3,1.0,0.0,0.0
7,USA,15,3,2,0.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,15,3,1,0.0,0.0,1.0
7,USA,20,1,2,1.0,0.0,0.0
7,USA,8,9,8,0.0,0.0,0.0
7,USA,22,8,3,1.0,0.0,0.0
7,USA,2,7,8,0.0,0.0,0.0
7,USA,15,1,1,0.0,0.0,0.0
7,USA,20,2,3,0.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,8,3,1,0.0,0.0,1.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,8,8,3,1.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,2,1,1,1.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,15,3,1,0.0,0.0,0.0
7,USA,20,2,3,0.0,1.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,20,2,1,0.0,0.0,0.0
7,USA,11,5,3,1.0,0.0,0.0
7,USA,18,8,8,0.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,20,2,1,0.0,0.0,1.0
7,USA,18,9,8,0.0,1.0,0.0
7,USA,20,2,1,0.0,0.0,1.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,18,2,1,1.0,0.0,0.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,15,3,2,0.0,0.0,0.0
7,USA,20,4,3,0.0,0.0,0.0
7,USA,2,4,3,0.0,0.0,0.0
7,USA,11,5,3,1.0,0.0,0.0
7,USA,15,12,6,1.0,0.0,0.0
7,USA,18,8,8,1.0,0.0,0.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,11,3,2,0.0,0.0,0.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,18,1,2,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,15,3,1,0.0,0.0,0.0
7,USA,22,5,3,0.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,2,5,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,2,2,1,0.0,0.0,1.0
7,USA,4,11,4,0.0,0.0,0.0
7,USA,4,4,3,1.0,0.0,0.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,2,8,3,1.0,0.0,0.0
7,USA,22,8,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,2,2,1,0.0,0.0,1.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,15,3,2,1.0,0.0,0.0
7,USA,2,7,8,0.0,0.0,0.0
7,USA,2,7,8,0.0,0.0,0.0
7,USA,11,5,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,20,7,3,1.0,0.0,0.0
7,USA,18,8,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,15,3,1,0.0,0.0,1.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,18,1,3,0.0,0.0,0.0
7,USA,2,2,1,0.0,0.0,1.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,2,8,3,1.0,0.0,0.0
7,USA,4,11,4,1.0,0.0,0.0
7,USA,2,5,8,0.0,0.0,0.0
7,USA,22,9,5,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,20,1,2,0.0,0.0,0.0
7,USA,2,8,3,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,15,3,1,0.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,2,4,8,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,2,4,3,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,4,2,1,0.0,0.0,1.0
7,USA,18,8,3,1.0,0.0,0.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,20,2,2,0.0,0.0,0.0
7,USA,22,4,3,1.0,0.0,0.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,4,2,2,0.0,0.0,0.0
7,USA,8,3,3,1.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,18,1,2,1.0,0.0,0.0
7,USA,18,4,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,4,2,1,0.0,0.0,0.0
7,USA,2,6,5,0.0,1.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,18,8,8,0.0,0.0,0.0
7,USA,11,1,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,4,11,4,0.0,0.0,0.0
7,USA,8,5,3,0.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,22,7,3,0.0,0.0,0.0
7,USA,8,3,3,0.0,0.0,0.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,20,2,2,0.0,0.0,0.0
7,USA,2,2,3,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,8,3,1,0.0,0.0,1.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,20,1,2,0.0,0.0,1.0
7,USA,11,11,6,1.0,0.0,0.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,18,1,2,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,2,2,1,0.0,0.0,1.0
7,USA,20,4,3,1.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,8,3,1,1.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,8,3,1,0.0,0.0,1.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,8,6,3,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,2,8,3,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,8,3,1,0.0,0.0,1.0
7,USA,8,11,6,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,8,1,1,0.0,0.0,1.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,8,6,3,1.0,0.0,0.0
7,USA,18,6,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,4,11,4,0.0,0.0,0.0
7,USA,4,11,4,0.0,0.0,0.0
7,USA,2,1,2,1.0,0.0,0.0
7,USA,2,4,8,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,11,11,6,1.0,0.0,0.0
7,USA,22,9,8,0.0,0.0,0.0
7,USA,18,13,5,0.0,0.0,0.0
7,USA,18,1,3,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,8,13,3,0.0,0.0,0.0
7,USA,11,13,3,0.0,0.0,0.0
7,USA,18,1,3,0.0,0.0,0.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,22,7,3,0.0,0.0,0.0
7,USA,11,13,3,0.0,0.0,0.0
7,USA,20,1,2,1.0,0.0,0.0
7,USA,18,4,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,15,12,6,0.0,0.0,0.0
7,USA,4,1,2,0.0,0.0,0.0
7,USA,15,12,6,0.0,0.0,0.0
7,USA,11,6,3,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,8,3,2,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,2,2,1,0.0,0.0,1.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,11,3,5,0.0,1.0,0.0
7,USA,8,3,1,0.0,0.0,1.0
7,USA,22,7,3,0.0,0.0,0.0
7,USA,11,5,3,1.0,0.0,0.0
7,USA,8,7,8,0.0,1.0,0.0
7,USA,8,1,1,0.0,0.0,1.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,20,2,2,0.0,0.0,0.0
7,USA,20,3,2,0.0,0.0,0.0
7,USA,8,3,3,1.0,0.0,0.0
7,USA,2,6,8,0.0,0.0,0.0
7,USA,22,8,5,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,4,3,2,1.0,0.0,0.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,22,8,3,0.0,1.0,0.0
7,USA,4,2,1,0.0,0.0,1.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,4,2,1,0.0,0.0,0.0
7,USA,22,4,3,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,11,2,3,0.0,0.0,0.0
7,USA,2,5,3,0.0,0.0,0.0
7,USA,11,2,1,0.0,0.0,0.0
7,USA,11,3,2,0.0,0.0,0.0
7,USA,4,3,2,0.0,0.0,0.0
7,USA,4,4,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,8,1,1,1.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,2,2,1,0.0,0.0,1.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,2,1,2,0.0,0.0,1.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,8,3,1,0.0,0.0,0.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,11,3,2,0.0,0.0,0.0
7,USA,22,5,8,0.0,0.0,0.0
7,USA,11,3,5,0.0,0.0,0.0
7,USA,4,11,4,0.0,0.0,0.0
7,USA,8,2,3,1.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,2,1,2,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,20,2,1,0.0,0.0,1.0
7,USA,2,10,6,0.0,0.0,0.0
7,USA,20,2,2,0.0,0.0,1.0
7,USA,20,2,2,0.0,0.0,0.0
7,USA,18,1,2,0.0,0.0,0.0
7,USA,18,1,2,1.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,11,1,5,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,0.0
7,USA,18,1,3,0.0,0.0,0.0
7,USA,20,1,3,0.0,0.0,0.0
7,USA,8,2,1,0.0,0.0,1.0
7,USA,4,3,2,0.0,0.0,0.0
7,USA,11,5,3,0.0,0.0,0.0
7,USA,20,7,5,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,0.0
7,USA,11,6,3,0.0,0.0,0.0
7,USA,4,3,5,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,0.0
7,USA,20,4,3,1.0,0.0,0.0
7,USA,4,3,2,0.0,0.0,0.0
7,USA,4,3,2,0.0,0.0,0.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,11,2,2,1.0,0.0,0.0
7,USA,2,8,8,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,0.0
7,USA,8,13,3,1.0,0.0,0.0
7,USA,22,8,8,0.0,0.0,0.0
7,USA,11,4,5,0.0,0.0,0.0
7,USA,8,1,1,1.0,0.0,0.0
7,USA,22,8,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,4,2,1,0.0,0.0,1.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,22,5,8,0.0,0.0,0.0
7,USA,11,6,5,0.0,0.0,0.0
7,USA,4,11,4,1.0,0.0,0.0
7,USA,11,11,6,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,20,1,1,0.0,0.0,1.0
7,USA,2,10,6,1.0,0.0,0.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,18,4,3,1.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,4,3,2,0.0,0.0,0.0
7,USA,22,4,3,0.0,0.0,0.0
7,USA,11,5,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,0.0
7,USA,4,2,3,0.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,4,2,1,0.0,0.0,0.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,4,3,2,0.0,0.0,1.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,4,1,2,0.0,0.0,0.0
7,USA,2,13,3,0.0,0.0,0.0
7,USA,8,3,1,0.0,0.0,0.0
7,USA,22,2,3,0.0,0.0,0.0
7,USA,11,6,5,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,8,11,6,1.0,0.0,0.0
7,USA,4,5,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,2,1,1,0.0,0.0,0.0
7,USA,22,8,3,1.0,0.0,0.0
7,USA,22,8,8,0.0,1.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,8,3,1,0.0,0.0,0.0
7,USA,4,3,2,0.0,0.0,1.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,4,2,1,0.0,0.0,1.0
7,USA,18,11,6,0.0,0.0,0.0
7,USA,11,3,3,1.0,0.0,0.0
7,USA,22,7,3,0.0,0.0,0.0
7,USA,20,13,2,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,1.0
7,USA,11,1,5,0.0,0.0,0.0
7,USA,2,1,1,0.0,0.0,0.0
7,USA,11,11,6,0.0,0.0,0.0
7,USA,22,4,3,1.0,0.0,0.0
7,USA,2,10,6,1.0,0.0,0.0
7,USA,2,9,8,1.0,0.0,0.0
7,USA,18,7,8,0.0,0.0,0.0
7,USA,11,2,5,0.0,0.0,0.0
7,USA,2,2,1,1.0,0.0,0.0
7,USA,18,7,8,1.0,0.0,0.0
7,USA,11,2,5,0.0,1.0,0.0
7,USA,8,3,1,1.0,0.0,0.0
7,USA,20,2,2,1.0,0.0,0.0
7,USA,18,7,8,0.0,0.0,0.0
7,USA,11,5,5,0.0,0.0,0.0
7,USA,18,1,1,0.0,0.0,1.0
7,USA,20,10,6,0.0,0.0,0.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,4,3,2,0.0,0.0,1.0
7,USA,8,11,6,0.0,0.0,0.0
7,USA,4,2,2,0.0,0.0,0.0
